index,Date (EST),Contents,Category,Post Title,Date_Ext,token_text,sentiment_py,same_pred
2582,2018/10/10,@MJxmpy In order to be able to upgrade the Sub account to a Master account the age on the account has to be of 18 or over. For more info on account graduation check this link: https://t.co/iJ4tSRLJSZ @MJxmpy In order to be able to upgrade the Sub account to a Master account the age on the account has to be of 18 or over. For more info on account graduation check this link: https://t.co/iJ4tSRLJSZ,neutral,@MJxmpy In order to be able to upgrade the Sub account to a Master account the age on the account has to be of 18 or over. For more info on account graduation check this link: https://t.co/iJ4tSRLJSZ,2018/10/10,"['SCREEN_NAME', 'in', 'order', 'to', 'be', 'able', 'to', 'upgrade', 'the', 'sub', 'account', 'to', 'a', 'master', 'account', 'the', 'age', 'on', 'the', 'account', 'has', 'to', 'be', 'of', '18', 'or', 'over', '', 'for', 'more', 'info', 'on', 'account', 'graduation', 'check', 'this', 'link', 'SCREEN_NAME', 'in', 'order', 'to', 'be', 'able', 'to', 'upgrade', 'the', 'sub', 'account', 'to', 'a', 'master', 'account', 'the', 'age', 'on', 'the', 'account', 'has', 'to', 'be', 'of', '18', 'or', 'over', '', 'for', 'more', 'info', 'on', 'account', 'graduation', 'check', 'this', 'link']",positive,0.0
2583,2018/10/10,@Hudza_ So you own another PayPal? Is that attached to your account that you are trying to use now? ^DK @Hudza_ So you own another PayPal? Is that attached to your account that you are trying to use now? ^DK,negative,@Hudza_ So you own another PayPal? Is that attached to your account that you are trying to use now? ^DK,2018/10/10,"['SCREEN_NAME', '', 'so', 'you', 'own', 'another', 'paypal', '', 'is', 'that', 'attached', 'to', 'your', 'account', 'that', 'you', 'are', 'trying', 'to', 'use', 'now', '', 'dk', 'SCREEN_NAME', '', 'so', 'you', 'own', 'another', 'paypal', '', 'is', 'that', 'attached', 'to', 'your', 'account', 'that', 'you', 'are', 'trying', 'to', 'use', 'now', '', 'dk']",positive,0.0
2584,2018/10/10,@Haroon98180162 So you already own Rocket League? ^NJ @Haroon98180162 So you already own Rocket League? ^NJ,neutral,@Haroon98180162 So you already own Rocket League? ^NJ,2018/10/10,"['SCREEN_NAME', 'so', 'you', 'already', 'own', 'rocket', 'league', '', 'nj', 'SCREEN_NAME', 'so', 'you', 'already', 'own', 'rocket', 'league', '', 'nj']",positive,0.0
2585,2018/10/07,"@KolasaPaul If all this content has been downloaded, a refund would not be possible. Please check our cancellation policy here: https://t.co/BycCKFF1Ll ^AS @KolasaPaul If all this content has been downloaded, a refund would not be possible. Please check our cancellation policy here: https://t.co/BycCKFF1Ll ^AS",neutral,"@KolasaPaul If all this content has been downloaded, a refund would not be possible. Please check our cancellation policy here: https://t.co/BycCKFF1Ll ^AS",2018/10/07,"['SCREEN_NAME', 'if', 'all', 'this', 'content', 'has', 'been', 'downloaded', '', 'a', 'refund', 'would', 'not', 'be', 'possible', '', 'please', 'check', 'our', 'cancellation', 'policy', 'here', 'as', 'SCREEN_NAME', 'if', 'all', 'this', 'content', 'has', 'been', 'downloaded', '', 'a', 'refund', 'would', 'not', 'be', 'possible', '', 'please', 'check', 'our', 'cancellation', 'policy', 'here', 'as']",neutral,1.0
2586,2018/10/08,"@MrEntertainer19 Of course not. If you are having issues with the contact form, please select the Support for your account's region from this list: https://t.co/KTtFxHcAdW. ^GA @MrEntertainer19 Of course not. If you are having issues with the contact form, please select the Support for your account's region from this list: https://t.co/KTtFxHcAdW. ^GA",neutral,"@MrEntertainer19 Of course not. If you are having issues with the contact form, please select the Support for your account's region from this list: https://t.co/KTtFxHcAdW. ^GA",2018/10/08,"['SCREEN_NAME', 'of', 'course', 'not', '', 'if', 'you', 'are', 'having', 'issues', 'with', 'the', 'contact', 'form', '', 'please', 'select', 'the', 'support', 'for', 'your', 'account', 's', 'region', 'from', 'this', 'list', 'ga', 'SCREEN_NAME', 'of', 'course', 'not', '', 'if', 'you', 'are', 'having', 'issues', 'with', 'the', 'contact', 'form', '', 'please', 'select', 'the', 'support', 'for', 'your', 'account', 's', 'region', 'from', 'this', 'list', 'ga']",neutral,1.0
2587,2018/10/08,"@Colteastwood @gideonburkland @AlexandrosNik @PBJ85 @Microsoft Technically, you aren't with remote play (and to a lesser extent PSNow) etc but I do see your point @Colteastwood @gideonburkland @AlexandrosNik @PBJ85 @Microsoft Technically, you aren't with remote play (and to a lesser extent PSNow) etc but I do see your point",neutral,"@Colteastwood @gideonburkland @AlexandrosNik @PBJ85 @Microsoft Technically, you aren't with remote play (and to a lesser extent PSNow) etc but I do see your point",2018/10/08,"['SCREEN_NAME', 'SCREEN_NAME', 'SCREEN_NAME', 'SCREEN_NAME', 'SCREEN_NAME', 'technically', '', 'you', 'are', 'nt', 'with', 'remote', 'play', '', 'and', 'to', 'a', 'lesser', 'extent', 'psnow', '', 'etc', 'but', 'i', 'do', 'see', 'your', 'point', 'SCREEN_NAME', 'SCREEN_NAME', 'SCREEN_NAME', 'SCREEN_NAME', 'SCREEN_NAME', 'technically', '', 'you', 'are', 'nt', 'with', 'remote', 'play', '', 'and', 'to', 'a', 'lesser', 'extent', 'psnow', '', 'etc', 'but', 'i', 'do', 'see', 'your', 'point']",negative,0.0
2588,2018/10/09,"@smudger__ Hello sorry to hear that, can you confirm which Cable this was as these are numbered and also when this unit was purchased. ^NJ @smudger__ Hello sorry to hear that, can you confirm which Cable this was as these are numbered and also when this unit was purchased. ^NJ",neutral,"@smudger__ Hello sorry to hear that, can you confirm which Cable this was as these are numbered and also when this unit was purchased. ^NJ",2018/10/09,"['SCREEN_NAME', '', '', 'hello', 'sorry', 'to', 'hear', 'that', '', 'can', 'you', 'confirm', 'which', 'cable', 'this', 'was', 'as', 'these', 'are', 'numbered', 'and', 'also', 'when', 'this', 'unit', 'was', 'purchased', '', 'nj', 'SCREEN_NAME', '', '', 'hello', 'sorry', 'to', 'hear', 'that', '', 'can', 'you', 'confirm', 'which', 'cable', 'this', 'was', 'as', 'these', 'are', 'numbered', 'and', 'also', 'when', 'this', 'unit', 'was', 'purchased', '', 'nj']",negative,0.0
2589,2018/10/08,@JamieMoranUK But that what sony said when they laumched psnow hope xbox does better @JamieMoranUK But that what sony said when they laumched psnow hope xbox does better,neutral,@JamieMoranUK But that what sony said when they laumched psnow hope xbox does better,2018/10/08,"['SCREEN_NAME', 'but', 'that', 'what', 'sony', 'said', 'when', 'they', 'laumched', 'psnow', 'hope', 'xbox', 'does', 'better', 'SCREEN_NAME', 'but', 'that', 'what', 'sony', 'said', 'when', 'they', 'laumched', 'psnow', 'hope', 'xbox', 'does', 'better']",positive,0.0
2590,2018/10/07,"@Mascot_Squad_OG For refund info, please check the following link: https://t.co/MInrgZSl48 @Mascot_Squad_OG For refund info, please check the following link: https://t.co/MInrgZSl48",neutral,"@Mascot_Squad_OG For refund info, please check the following link: https://t.co/MInrgZSl48",2018/10/07,"['SCREEN_NAME', 'for', 'refund', 'info', '', 'please', 'check', 'the', 'following', 'link', 'SCREEN_NAME', 'for', 'refund', 'info', '', 'please', 'check', 'the', 'following', 'link']",neutral,1.0
2591,2018/10/08,"@Khaled55964153 Hello! I'm afraid we can't lift suspensions, as they aren't disputable. Please refer to the following FAQ for more information on these: https://t.co/OWIOq4Wy51. ^DB @Khaled55964153 Hello! I'm afraid we can't lift suspensions, as they aren't disputable. Please refer to the following FAQ for more information on these: https://t.co/OWIOq4Wy51. ^DB",neutral,"@Khaled55964153 Hello! I'm afraid we can't lift suspensions, as they aren't disputable. Please refer to the following FAQ for more information on these: https://t.co/OWIOq4Wy51. ^DB",2018/10/08,"['SCREEN_NAME', 'hello', '', 'i', 'm', 'afraid', 'we', 'ca', 'nt', 'lift', 'suspensions', '', 'as', 'they', 'are', 'nt', 'disputable', '', 'please', 'refer', 'to', 'the', 'following', 'faq', 'for', 'more', 'information', 'on', 'these', '', 'db', 'SCREEN_NAME', 'hello', '', 'i', 'm', 'afraid', 'we', 'ca', 'nt', 'lift', 'suspensions', '', 'as', 'they', 'are', 'nt', 'disputable', '', 'please', 'refer', 'to', 'the', 'following', 'faq', 'for', 'more', 'information', 'on', 'these', '', 'db']",negative,0.0
2592,2018/10/08,"@chrislfc1981 Alright, could you let me know how you reached out to them and how long you've waited? This seems to be an issue that the publisher would need to look in to for further help. Have you tried reinstalling the game by deleting it and redownloading it? ^AS @chrislfc1981 Alright, could you let me know how you reached out to them and how long you've waited? This seems to be an issue that the publisher would need to look in to for further help. Have you tried reinstalling the game by deleting it and redownloading it? ^AS",neutral,"@chrislfc1981 Alright, could you let me know how you reached out to them and how long you've waited? This seems to be an issue that the publisher would need to look in to for further help. Have you tried reinstalling the game by deleting it and redownloading it? ^AS",2018/10/08,"['SCREEN_NAME', 'alright', '', 'could', 'you', 'let', 'me', 'know', 'how', 'you', 'reached', 'out', 'to', 'them', 'and', 'how', 'long', 'you', 've', 'waited', '', 'this', 'seems', 'to', 'be', 'an', 'issue', 'that', 'the', 'publisher', 'would', 'need', 'to', 'look', 'in', 'to', 'for', 'further', 'help', '', 'have', 'you', 'tried', 'reinstalling', 'the', 'game', 'by', 'deleting', 'it', 'and', 'redownloading', 'it', '', 'as', 'SCREEN_NAME', 'alright', '', 'could', 'you', 'let', 'me', 'know', 'how', 'you', 'reached', 'out', 'to', 'them', 'and', 'how', 'long', 'you', 've', 'waited', '', 'this', 'seems', 'to', 'be', 'an', 'issue', 'that', 'the', 'publisher', 'would', 'need', 'to', 'look', 'in', 'to', 'for', 'further', 'help', '', 'have', 'you', 'tried', 'reinstalling', 'the', 'game', 'by', 'deleting', 'it', 'and', 'redownloading', 'it', '', 'as']",negative,0.0
2593,2018/10/08,@jordan87prince Sorry but not every song is licensed for both PS4 and PS3. Please check our SingStar FAQ here for confirmation: https://t.co/5D71NjP248 ^DB @jordan87prince Sorry but not every song is licensed for both PS4 and PS3. Please check our SingStar FAQ here for confirmation: https://t.co/5D71NjP248 ^DB,neutral,@jordan87prince Sorry but not every song is licensed for both PS4 and PS3. Please check our SingStar FAQ here for confirmation: https://t.co/5D71NjP248 ^DB,2018/10/08,"['SCREEN_NAME', 'sorry', 'but', 'not', 'every', 'song', 'is', 'licensed', 'for', 'both', 'ps4', 'and', 'ps3', '', 'please', 'check', 'our', 'singstar', 'faq', 'here', 'for', 'confirmation', 'db', 'SCREEN_NAME', 'sorry', 'but', 'not', 'every', 'song', 'is', 'licensed', 'for', 'both', 'ps4', 'and', 'ps3', '', 'please', 'check', 'our', 'singstar', 'faq', 'here', 'for', 'confirmation', 'db']",negative,0.0
2594,2018/10/10,"@Rachie1752 Hello, sorry to hear that! can you check your Transaction History on the console and see if you notice this: https://t.co/rTUEr01VDL ^NJ @Rachie1752 Hello, sorry to hear that! can you check your Transaction History on the console and see if you notice this: https://t.co/rTUEr01VDL ^NJ",neutral,"@Rachie1752 Hello, sorry to hear that! can you check your Transaction History on the console and see if you notice this: https://t.co/rTUEr01VDL ^NJ",2018/10/10,"['SCREEN_NAME', 'hello', '', 'sorry', 'to', 'hear', 'that', '', 'can', 'you', 'check', 'your', 'transaction', 'history', 'on', 'the', 'console', 'and', 'see', 'if', 'you', 'notice', 'this', 'nj', 'SCREEN_NAME', 'hello', '', 'sorry', 'to', 'hear', 'that', '', 'can', 'you', 'check', 'your', 'transaction', 'history', 'on', 'the', 'console', 'and', 'see', 'if', 'you', 'notice', 'this', 'nj']",negative,0.0
2595,2018/10/10,@Ryanmaguire1989 Hi! As far as we are aware this reasoning for this is due to a large first day patch. You will have the confirm the time and date in which the game is actually available to play with the publisher. ^DK @Ryanmaguire1989 Hi! As far as we are aware this reasoning for this is due to a large first day patch. You will have the confirm the time and date in which the game is actually available to play with the publisher. ^DK,neutral,@Ryanmaguire1989 Hi! As far as we are aware this reasoning for this is due to a large first day patch. You will have the confirm the time and date in which the game is actually available to play with the publisher. ^DK,2018/10/10,"['SCREEN_NAME', 'hi', '', 'as', 'far', 'as', 'we', 'are', 'aware', 'this', 'reasoning', 'for', 'this', 'is', 'due', 'to', 'a', 'large', 'first', 'day', 'patch', '', 'you', 'will', 'have', 'the', 'confirm', 'the', 'time', 'and', 'date', 'in', 'which', 'the', 'game', 'is', 'actually', 'available', 'to', 'play', 'with', 'the', 'publisher', '', 'dk', 'SCREEN_NAME', 'hi', '', 'as', 'far', 'as', 'we', 'are', 'aware', 'this', 'reasoning', 'for', 'this', 'is', 'due', 'to', 'a', 'large', 'first', 'day', 'patch', '', 'you', 'will', 'have', 'the', 'confirm', 'the', 'time', 'and', 'date', 'in', 'which', 'the', 'game', 'is', 'actually', 'available', 'to', 'play', 'with', 'the', 'publisher', '', 'dk']",neutral,1.0
2596,2018/10/07,@steveo1082 So you did! Can you run safe mode 4 on the console and let us know how you get on: https://t.co/tQyTWPhJif ^MM @steveo1082 So you did! Can you run safe mode 4 on the console and let us know how you get on: https://t.co/tQyTWPhJif ^MM,neutral,@steveo1082 So you did! Can you run safe mode 4 on the console and let us know how you get on: https://t.co/tQyTWPhJif ^MM,2018/10/07,"['SCREEN_NAME', 'so', 'you', 'did', '', 'can', 'you', 'run', 'safe', 'mode', '4', 'on', 'the', 'console', 'and', 'let', 'us', 'know', 'how', 'you', 'get', 'on', 'mm', 'SCREEN_NAME', 'so', 'you', 'did', '', 'can', 'you', 'run', 'safe', 'mode', '4', 'on', 'the', 'console', 'and', 'let', 'us', 'know', 'how', 'you', 'get', 'on', 'mm']",positive,0.0
2597,2018/10/07,"@ChrystianTaylo1 Just to make sure, do you have the game on a disc or digital? And is this problem happening with multiple games or just this one? @ChrystianTaylo1 Just to make sure, do you have the game on a disc or digital? And is this problem happening with multiple games or just this one?",negative,"@ChrystianTaylo1 Just to make sure, do you have the game on a disc or digital? And is this problem happening with multiple games or just this one?",2018/10/07,"['SCREEN_NAME', 'just', 'to', 'make', 'sure', '', 'do', 'you', 'have', 'the', 'game', 'on', 'a', 'disc', 'or', 'digital', '', 'and', 'is', 'this', 'problem', 'happening', 'with', 'multiple', 'games', 'or', 'just', 'this', 'one', '', 'SCREEN_NAME', 'just', 'to', 'make', 'sure', '', 'do', 'you', 'have', 'the', 'game', 'on', 'a', 'disc', 'or', 'digital', '', 'and', 'is', 'this', 'problem', 'happening', 'with', 'multiple', 'games', 'or', 'just', 'this', 'one', '']",neutral,0.0
