Date (EST),Contents,Post Title,Date_Ext,token_text,sentiment_py
2019/01/21,@mikeboldry Hello! How can we help today? ^MM @mikeboldry Hello! How can we help today? ^MM,@mikeboldry Hello! How can we help today? ^MM,2019/01/21,"['SCREEN_NAME', 'hello', '', 'how', 'can', 'we', 'help', 'today', '', 'mm', 'SCREEN_NAME', 'hello', '', 'how', 'can', 'we', 'help', 'today', '', 'mm']",neutral
2019/01/26,"@___ethannn Ok, to help further I'll need to send you a DM - please make sure you're following us. ^NL @___ethannn Ok, to help further I'll need to send you a DM - please make sure you're following us. ^NL","@___ethannn Ok, to help further I'll need to send you a DM - please make sure you're following us. ^NL",2019/01/26,"['SCREEN_NAME', 'ok', '', 'to', 'help', 'further', 'i', 'll', 'need', 'to', 'send', 'you', 'a', 'dm', 'please', 'make', 'sure', 'you', 're', 'following', 'us', '', 'nl', 'SCREEN_NAME', 'ok', '', 'to', 'help', 'further', 'i', 'll', 'need', 'to', 'send', 'you', 'a', 'dm', 'please', 'make', 'sure', 'you', 're', 'following', 'us', '', 'nl']",positive
2019/01/23,@Coke4Brunch Wonderful! We have sent you a direct message via Twitter with further instructions for this problem. @Coke4Brunch Wonderful! We have sent you a direct message via Twitter with further instructions for this problem.,@Coke4Brunch Wonderful! We have sent you a direct message via Twitter with further instructions for this problem.,2019/01/23,"['SCREEN_NAME', 'wonderful', '', 'we', 'have', 'sent', 'you', 'a', 'direct', 'message', 'via', 'twitter', 'with', 'further', 'instructions', 'for', 'this', 'problem', '', 'SCREEN_NAME', 'wonderful', '', 'we', 'have', 'sent', 'you', 'a', 'direct', 'message', 'via', 'twitter', 'with', 'further', 'instructions', 'for', 'this', 'problem', '']",positive
2019/01/26,@AskPlayStation We did all that and have even tried the trial for playstation now to see if that one works (btw it doesnt either) Why is the free trial being difficult? Im not sure if I want to commit to it just to play certain games.. @AskPlayStation We did all that and have even tried the trial for playstation now to see if that one works (btw it doesnt either) Why is the free trial being difficult? Im not sure if I want to commit to it just to play certain games..,@AskPlayStation We did all that and have even tried the trial for playstation now to see if that one works (btw it doesnt either) Why is the free trial being difficult? Im not sure if I want to commit to it just to play certain games..,2019/01/26,"['SCREEN_NAME', 'we', 'did', 'all', 'that', 'and', 'have', 'even', 'tried', 'the', 'trial', 'for', 'playstation', 'now', 'to', 'see', 'if', 'that', 'one', 'works', '', 'btw', 'it', 'does', 'nt', 'either', '', 'why', 'is', 'the', 'free', 'trial', 'being', 'difficult', '', 'i', 'm', 'not', 'sure', 'if', 'i', 'want', 'to', 'commit', 'to', 'it', 'just', 'to', 'play', 'certain', 'games', '', 'SCREEN_NAME', 'we', 'did', 'all', 'that', 'and', 'have', 'even', 'tried', 'the', 'trial', 'for', 'playstation', 'now', 'to', 'see', 'if', 'that', 'one', 'works', '', 'btw', 'it', 'does', 'nt', 'either', '', 'why', 'is', 'the', 'free', 'trial', 'being', 'difficult', '', 'i', 'm', 'not', 'sure', 'if', 'i', 'want', 'to', 'commit', 'to', 'it', 'just', 'to', 'play', 'certain', 'games', '']",negative
2019/01/22,"Details about the various ways you can turn the PS4 system on, off, and into rest mode: https://t.co/ACwhjiq1Ww https://t.co/7vv3ocWnYZ Details about the various ways you can turn the PS4 system on, off, and into rest mode: https://t.co/ACwhjiq1Ww https://t.co/7vv3ocWnYZ","Details about the various ways you can turn the PS4 system on, off, and into rest mode: https://t.co/ACwhjiq1Ww https://t.co/7vv3ocWnYZ",2019/01/22,"['details', 'about', 'the', 'various', 'ways', 'you', 'can', 'turn', 'the', 'ps4', 'system', 'on', '', 'off', '', 'and', 'into', 'rest', 'mode', 'details', 'about', 'the', 'various', 'ways', 'you', 'can', 'turn', 'the', 'ps4', 'system', 'on', '', 'off', '', 'and', 'into', 'rest', 'mode']",neutral
2019/01/24,"@zeroarrows Hi Zach! For refund info, please check the following link: https://t.co/MInrgZSl48 @zeroarrows Hi Zach! For refund info, please check the following link: https://t.co/MInrgZSl48","@zeroarrows Hi Zach! For refund info, please check the following link: https://t.co/MInrgZSl48",2019/01/24,"['SCREEN_NAME', 'hi', 'zach', '', 'for', 'refund', 'info', '', 'please', 'check', 'the', 'following', 'link', 'SCREEN_NAME', 'hi', 'zach', '', 'for', 'refund', 'info', '', 'please', 'check', 'the', 'following', 'link']",neutral
2019/01/21,@master_king2244 Hi! Have you pressed the reset button on the dongle to try and help this pair with the console? ^DK @master_king2244 Hi! Have you pressed the reset button on the dongle to try and help this pair with the console? ^DK,@master_king2244 Hi! Have you pressed the reset button on the dongle to try and help this pair with the console? ^DK,2019/01/21,"['SCREEN_NAME', 'hi', '', 'have', 'you', 'pressed', 'the', 'reset', 'button', 'on', 'the', 'dongle', 'to', 'try', 'and', 'help', 'this', 'pair', 'with', 'the', 'console', '', 'dk', 'SCREEN_NAME', 'hi', '', 'have', 'you', 'pressed', 'the', 'reset', 'button', 'on', 'the', 'dongle', 'to', 'try', 'and', 'help', 'this', 'pair', 'with', 'the', 'console', '', 'dk']",neutral
2019/01/25,"@Lyle34347002 Please follow us on Twitter if you don't yet, so we can send you a DM. Let us know once you do! Thanks. @Lyle34347002 Please follow us on Twitter if you don't yet, so we can send you a DM. Let us know once you do! Thanks.","@Lyle34347002 Please follow us on Twitter if you don't yet, so we can send you a DM. Let us know once you do! Thanks.",2019/01/25,"['SCREEN_NAME', 'please', 'follow', 'us', 'on', 'twitter', 'if', 'you', 'do', 'nt', 'yet', '', 'so', 'we', 'can', 'send', 'you', 'a', 'dm', '', 'let', 'us', 'know', 'once', 'you', 'do', '', 'thanks', '', 'SCREEN_NAME', 'please', 'follow', 'us', 'on', 'twitter', 'if', 'you', 'do', 'nt', 'yet', '', 'so', 'we', 'can', 'send', 'you', 'a', 'dm', '', 'let', 'us', 'know', 'once', 'you', 'do', '', 'thanks', '']",positive
2019/01/23,"PlayStation Now is coming soon to Spain, Italy, Portugal, Denmark, Norway, Finland and Sweden https://t.co/FwS26jVxc5 #gaming #feedly PlayStation Now is coming soon to Spain, Italy, Portugal, Denmark, Norway, Finland and Sweden https://t.co/FwS26jVxc5 #gaming #feedly","PlayStation Now is coming soon to Spain, Italy, Portugal, Denmark, Norway, Finland and Sweden https://t.co/FwS26jVxc5 #gaming #feedly",2019/01/23,"['playstation', 'now', 'is', 'coming', 'soon', 'to', 'spain', '', 'italy', '', 'portugal', '', 'denmark', '', 'norway', '', 'finland', 'and', 'sweden', '', 'gaming', '', 'feedly', 'playstation', 'now', 'is', 'coming', 'soon', 'to', 'spain', '', 'italy', '', 'portugal', '', 'denmark', '', 'norway', '', 'finland', 'and', 'sweden', '', 'gaming', '', 'feedly']",neutral
2019/01/22,"@MetalGearStevo Hi, sorry to hear that! Unfortunately once the promo is over that's the end of it for the time being. Any future sales and discounts will be announced on our blog here: https://t.co/fvM16r8GUd, so do keep an eye on it. ^NL @MetalGearStevo Hi, sorry to hear that! Unfortunately once the promo is over that's the end of it for the time being. Any future sales and discounts will be announced on our blog here: https://t.co/fvM16r8GUd, so do keep an eye on it. ^NL","@MetalGearStevo Hi, sorry to hear that! Unfortunately once the promo is over that's the end of it for the time being. Any future sales and discounts will be announced on our blog here: https://t.co/fvM16r8GUd, so do keep an eye on it. ^NL",2019/01/22,"['SCREEN_NAME', 'hi', '', 'sorry', 'to', 'hear', 'that', '', 'unfortunately', 'once', 'the', 'promo', 'is', 'over', 'that', 's', 'the', 'end', 'of', 'it', 'for', 'the', 'time', 'being', '', 'any', 'future', 'sales', 'and', 'discounts', 'will', 'be', 'announced', 'on', 'our', 'blog', 'here', '', 'so', 'do', 'keep', 'an', 'eye', 'on', 'it', '', 'nl', 'SCREEN_NAME', 'hi', '', 'sorry', 'to', 'hear', 'that', '', 'unfortunately', 'once', 'the', 'promo', 'is', 'over', 'that', 's', 'the', 'end', 'of', 'it', 'for', 'the', 'time', 'being', '', 'any', 'future', 'sales', 'and', 'discounts', 'will', 'be', 'announced', 'on', 'our', 'blog', 'here', '', 'so', 'do', 'keep', 'an', 'eye', 'on', 'it', '', 'nl']",negative
2019/01/22,@eyup_yildiz Sure we can help! Have you tried from the console? More info here: https://t.co/t0OF5yG7Mn @eyup_yildiz Sure we can help! Have you tried from the console? More info here: https://t.co/t0OF5yG7Mn,@eyup_yildiz Sure we can help! Have you tried from the console? More info here: https://t.co/t0OF5yG7Mn,2019/01/22,"['SCREEN_NAME', 'sure', 'we', 'can', 'help', '', 'have', 'you', 'tried', 'from', 'the', 'console', '', 'more', 'info', 'here', 'SCREEN_NAME', 'sure', 'we', 'can', 'help', '', 'have', 'you', 'tried', 'from', 'the', 'console', '', 'more', 'info', 'here']",positive
2019/01/21,"@BarkerzTwittor Hi there! This depends if the content has been downloaded, please get in contact with our billing team here: https://t.co/LmtFcHZbm0 and we would be able to help you further. ^MM @BarkerzTwittor  Hi there! This depends if the content has been downloaded, please get in contact with our billing team here: https://t.co/LmtFcHZbm0 and we would be able to help you further. ^MM","@BarkerzTwittor  Hi there! This depends if the content has been downloaded, please get in contact with our billing team here: https://t.co/LmtFcHZbm0 and we would be able to help you further. ^MM",2019/01/21,"['SCREEN_NAME', 'hi', 'there', '', 'this', 'depends', 'if', 'the', 'content', 'has', 'been', 'downloaded', '', 'please', 'get', 'in', 'contact', 'with', 'our', 'billing', 'team', 'here', 'and', 'we', 'would', 'be', 'able', 'to', 'help', 'you', 'further', '', 'mm', 'SCREEN_NAME', 'hi', 'there', '', 'this', 'depends', 'if', 'the', 'content', 'has', 'been', 'downloaded', '', 'please', 'get', 'in', 'contact', 'with', 'our', 'billing', 'team', 'here', 'and', 'we', 'would', 'be', 'able', 'to', 'help', 'you', 'further', '', 'mm']",positive
2019/01/22,@GBronkema Sorry to hear that! Check out the next article to troubleshoot connection issues on the PS4: https://t.co/cUXuBEew8d @GBronkema Sorry to hear that! Check out the next article to troubleshoot connection issues on the PS4: https://t.co/cUXuBEew8d,@GBronkema Sorry to hear that! Check out the next article to troubleshoot connection issues on the PS4: https://t.co/cUXuBEew8d,2019/01/22,"['SCREEN_NAME', 'sorry', 'to', 'hear', 'that', '', 'check', 'out', 'the', 'next', 'article', 'to', 'troubleshoot', 'connection', 'issues', 'on', 'the', 'ps4', 'SCREEN_NAME', 'sorry', 'to', 'hear', 'that', '', 'check', 'out', 'the', 'next', 'article', 'to', 'troubleshoot', 'connection', 'issues', 'on', 'the', 'ps4']",negative
2019/01/24,PlayStation Now game streaming expands throughout Europe https://t.co/9XpjSmbxzx PlayStation Now game streaming expands throughout Europe https://t.co/9XpjSmbxzx,PlayStation Now game streaming expands throughout Europe https://t.co/9XpjSmbxzx,2019/01/24,"['playstation', 'now', 'game', 'streaming', 'expands', 'throughout', 'europe', 'playstation', 'now', 'game', 'streaming', 'expands', 'throughout', 'europe']",negative
2019/01/25,@ConnerK12 Thank you for contact us. Please check your Direct Messages for further instructions. @ConnerK12 Thank you for contact us. Please check your Direct Messages for further instructions.,@ConnerK12 Thank you for contact us. Please check your Direct Messages for further instructions.,2019/01/25,"['SCREEN_NAME', 'thank', 'you', 'for', 'contact', 'us', '', 'please', 'check', 'your', 'direct', 'messages', 'for', 'further', 'instructions', '', 'SCREEN_NAME', 'thank', 'you', 'for', 'contact', 'us', '', 'please', 'check', 'your', 'direct', 'messages', 'for', 'further', 'instructions', '']",positive
2019/01/23,"@matthedger There are a few deals around at the moment. If you'd like a refund, request it at the link below, and when that's processed just purchase the deal instead. As long as you submit that request within 14 days of purchase, you should be fine. https://t.co/o90h91axwf ^AH @matthedger There are a few deals around at the moment. If you'd like a refund, request it at the link below, and when that's processed just purchase the deal instead. As long as you submit that request within 14 days of purchase, you should be fine. https://t.co/o90h91axwf ^AH","@matthedger There are a few deals around at the moment. If you'd like a refund, request it at the link below, and when that's processed just purchase the deal instead. As long as you submit that request within 14 days of purchase, you should be fine. https://t.co/o90h91axwf ^AH",2019/01/23,"['SCREEN_NAME', 'there', 'are', 'a', 'few', 'deals', 'around', 'at', 'the', 'moment', '', 'if', 'you', 'd', 'like', 'a', 'refund', '', 'request', 'it', 'at', 'the', 'link', 'below', '', 'and', 'when', 'that', 's', 'processed', 'just', 'purchase', 'the', 'deal', 'instead', '', 'as', 'long', 'as', 'you', 'submit', 'that', 'request', 'within', '14', 'days', 'of', 'purchase', '', 'you', 'should', 'be', 'fine', '', 'ah', 'SCREEN_NAME', 'there', 'are', 'a', 'few', 'deals', 'around', 'at', 'the', 'moment', '', 'if', 'you', 'd', 'like', 'a', 'refund', '', 'request', 'it', 'at', 'the', 'link', 'below', '', 'and', 'when', 'that', 's', 'processed', 'just', 'purchase', 'the', 'deal', 'instead', '', 'as', 'long', 'as', 'you', 'submit', 'that', 'request', 'within', '14', 'days', 'of', 'purchase', '', 'you', 'should', 'be', 'fine', '', 'ah']",positive
2019/01/24,@Arcon_ You're very welcome. @Arcon_ You're very welcome.,@Arcon_ You're very welcome.,2019/01/24,"['SCREEN_NAME', '', 'you', 're', 'very', 'welcome', '', 'SCREEN_NAME', '', 'you', 're', 'very', 'welcome', '']",positive
2019/01/26,"@MeriStation PlayStation Now funciona y vende, game pass no. @MeriStation PlayStation Now funciona y vende, game pass no.","@MeriStation PlayStation Now funciona y vende, game pass no.",2019/01/26,"['SCREEN_NAME', 'playstation', 'now', 'funciona', 'y', 'vende', '', 'game', 'pass', 'no', '', 'SCREEN_NAME', 'playstation', 'now', 'funciona', 'y', 'vende', '', 'game', 'pass', 'no', '']",negative
2019/01/26,@claudesebastien Thank you for the information. Please let us know the Country that you selected when you created your PSN account and where are you located? @claudesebastien Thank you for the information. Please let us know the Country that you selected when you created your PSN account and where are you located?,@claudesebastien Thank you for the information. Please let us know the Country that you selected when you created your PSN account and where are you located?,2019/01/26,"['SCREEN_NAME', 'thank', 'you', 'for', 'the', 'information', '', 'please', 'let', 'us', 'know', 'the', 'country', 'that', 'you', 'selected', 'when', 'you', 'created', 'your', 'psn', 'account', 'and', 'where', 'are', 'you', 'located', '', 'SCREEN_NAME', 'thank', 'you', 'for', 'the', 'information', '', 'please', 'let', 'us', 'know', 'the', 'country', 'that', 'you', 'selected', 'when', 'you', 'created', 'your', 'psn', 'account', 'and', 'where', 'are', 'you', 'located', '']",neutral
